"metric" "x" "y"
"fst" 0.00120834934881395 0.913257314556873
"fst" 0.000176803186180173 0.72776420463199
"fst" 7.04982966729445e-07 0.00426537728269863
"dxysel" 1.0009575347877 0.995265223790939
"dxysel" 1.00080877460719 0.969408866872183
"dxysel" 0.999873583531145 0.90424914335875
"dxysel" 0.996734437898254 0.804009474471829
"dxysel" 0.989967008528875 0.692986491251277
"dxysel" 0.978865989993266 0.591372066524857
"dxysel" 0.963500581470409 0.504075810811998
"dxysel" 0.944555145174331 0.428722742635121
"dxysel" 0.922816364705268 0.364349059024629
"dxysel" 0.898966639274216 0.312311388566268
"dxysel" 0.873541481894554 0.270133425003188
"dxysel" 0.847058508188518 0.234081082642831
"dxysel" 0.819951206800682 0.201624958723458
"dxysel" 0.792579795385929 0.17163762134325
"dxysel" 0.765284365220932 0.144391247719349
"dxysel" 0.738062433455565 0.121516598332025
"dxysel" 0.71085585350596 0.103637881067733
"dxysel" 0.683979686250052 0.089013130177033
"dxysel" 0.657738943084775 0.0763514985984392
"dxysel" 0.63208727512144 0.0657169003388159
"dxysel" 0.606810253254825 0.0573956983215251
"dxysel" 0.58180769348281 0.051094576777913
"dxysel" 0.557099670751739 0.0464405055458323
"dxysel" 0.532687999919615 0.0423310639070234
"dxysel" 0.508470477534294 0.0383051299746005
"dxysel" 0.484320505567669 0.0348470524400228
"dxysel" 0.46019712055195 0.0316849113005859
"dxysel" 0.43593463468184 0.0282687476475167
"dxysel" 0.411310987681928 0.0246394932844677
"dxysel" 0.386371365876429 0.0214551460640893
"dxysel" 0.361209037270153 0.0184444991481518
"dxysel" 0.335753874799049 0.0153420506078774
"dxysel" 0.309907262139652 0.0123206338281781
"dxysel" 0.283649542942484 0.00938778342094154
"dxysel" 0.256974138097175 0.00687482264390753
"dxysel" 0.22986002016618 0.00489244264416223
"dxysel" 0.202667905836196 0.00318366729617649
"dxysel" 0.175882287092735 0.00191216163139232
"dxysel" 0.149739510026543 0.0011322865650507
"dxysel" 0.124339824075779 0.000673514759665406
"dxysel" 0.0997646411680375 0.000423795174525589
"dxysel" 0.0764870777418215 0.00023899312382285
"dxysel" 0.0553697338116587 8.58023665490278e-05
"dxysel" 0.0369958140407187 1.40934870539738e-05
"dxysel" 0.0220394819561005 8.36877796460964e-07
"dxysel" 0.011088923381961 1.61807787798764e-08
"dxysel" 0.00421994724364498 9.52153557608856e-11
"dxysel" 0.00103189506006386 1.64464677189531e-13
"dxysel" 0.000132381856420748 8.28134903681773e-17
"dxysel" 4.64165769088859e-07 0
"ld" 1.00096416766064 0.999868322673827
"ld" 1.00083427142736 0.997953547539152
"ld" 0.999955422147922 0.993591712847297
"ld" 0.996807532955422 0.985544589952923
"ld" 0.989657530581206 0.973037771518214
"ld" 0.977795177737247 0.955916339537307
"ld" 0.961740655538296 0.934421798859241
"ld" 0.942412030687959 0.908995319665306
"ld" 0.920534633505143 0.880251962316736
"ld" 0.896566758474074 0.848902553175862
"ld" 0.871186167882773 0.815534318715119
"ld" 0.844862064826431 0.780519809962176
"ld" 0.817850334509148 0.744232693198307
"ld" 0.79044320007432 0.707266206514214
"ld" 0.762955881167359 0.670333305833269
"ld" 0.735746452191768 0.634043455360789
"ld" 0.709031583325305 0.59889146358376
"ld" 0.682907785149743 0.565354475659949
"ld" 0.657242915243482 0.533783950388061
"ld" 0.631913540977537 0.504129466187943
"ld" 0.607058470886071 0.475868895514064
"ld" 0.582502037813403 0.448340764176124
"ld" 0.558144691710073 0.421161684622284
"ld" 0.534169340483475 0.394288624042482
"ld" 0.510487039498752 0.367744794242576
"ld" 0.4868436052313 0.341380661263057
"ld" 0.463085710017848 0.314889855151774
"ld" 0.439121649709543 0.288027968478411
"ld" 0.414960384278491 0.260839281476164
"ld" 0.390431988013371 0.233697461414732
"ld" 0.365267020247808 0.207140100437996
"ld" 0.339453844284179 0.181648180392573
"ld" 0.31322318878943 0.157507245300781
"ld" 0.286675757813837 0.134848037196053
"ld" 0.259927204309412 0.113849950522078
"ld" 0.233021653198516 0.0948607286058866
"ld" 0.205862708716317 0.0782574378814554
"ld" 0.178529638775637 0.0642123487916482
"ld" 0.151512451388136 0.0526178098998485
"ld" 0.125388132826768 0.0431764796879706
"ld" 0.100367838283096 0.0354592769519506
"ld" 0.0766984606187996 0.0289009761296444
"ld" 0.0549765038217357 0.0229264282325784
"ld" 0.0360882879550601 0.0172207502004722
"ld" 0.020833249695858 0.0118856866559073
"ld" 0.00988551627253249 0.0073113426024992
"ld" 0.00351515804772223 0.00387122303449028
"ld" 0.000810730189632041 0.00167102307958475
"ld" 9.55501488671287e-05 0.000503437739227687
"ld" 2.95136828180264e-07 4.66709583396388e-06
"nblocisel" 1.00095759912197 0.998412630782392
"nblocisel" 1.00080729793588 0.996647048298394
"nblocisel" 0.999862756125248 0.99315147632176
"nblocisel" 0.996594413511539 0.987161256694987
"nblocisel" 0.989301726278796 0.978116096313204
"nblocisel" 0.977268951405608 0.965781556742586
"nblocisel" 0.960963446214457 0.950135378372373
"nblocisel" 0.941219991888067 0.931178038618515
"nblocisel" 0.918937025031133 0.908958203290348
"nblocisel" 0.894858032897176 0.88382544132375
"nblocisel" 0.869583307432236 0.856570565087783
"nblocisel" 0.843580030725946 0.828214634617821
"nblocisel" 0.817010102133271 0.799627506671861
"nblocisel" 0.790208515931322 0.771321408542773
"nblocisel" 0.763289571844124 0.743520495552593
"nblocisel" 0.736476930249614 0.716351984040479
"nblocisel" 0.709994180392686 0.689988261983847
"nblocisel" 0.683955210367106 0.664666207397781
"nblocisel" 0.658403361260954 0.640593793467186
"nblocisel" 0.633350737782523 0.617821830419235
"nblocisel" 0.608876584503502 0.596193487569514
"nblocisel" 0.584832058882612 0.575431824686221
"nblocisel" 0.56111033380723 0.555295429380355
"nblocisel" 0.537481443461989 0.535656191542103
"nblocisel" 0.513635096198493 0.51643883092463
"nblocisel" 0.489519084715072 0.497507573532496
"nblocisel" 0.465173165719639 0.478613795333202
"nblocisel" 0.44075102578515 0.459433854556426
"nblocisel" 0.41625368035029 0.439656984793847
"nblocisel" 0.391547057727059 0.419066997189121
"nblocisel" 0.36655983137018 0.397566394003366
"nblocisel" 0.341242804952624 0.375125592752429
"nblocisel" 0.315454496311951 0.351703749734248
"nblocisel" 0.289116791085977 0.327216773553859
"nblocisel" 0.262437148133664 0.301582002380913
"nblocisel" 0.235719809687397 0.27479882179235
"nblocisel" 0.20904555113648 0.247011335936183
"nblocisel" 0.182460013686293 0.218535104326711
"nblocisel" 0.156002114438618 0.18984243353591
"nblocisel" 0.129812482002905 0.16149038856422
"nblocisel" 0.104325066329658 0.134012059146293
"nblocisel" 0.0800248330666559 0.107853696702847
"nblocisel" 0.0576495059118726 0.0834295452671263
"nblocisel" 0.0381371235028955 0.061247656514919
"nblocisel" 0.0223381223842662 0.0419643887898959
"nblocisel" 0.0109162140727717 0.026260191706836
"nblocisel" 0.00405887701274616 0.0145629983525647
"nblocisel" 0.000991540129263921 0.00678149043741124
"nblocisel" 0.000125412537143165 0.0022572769117209
"nblocisel" 4.24260478145844e-07 2.33311531376688e-05
