"metric" "x" "y"
"fst" 0.00458769791167744 0.00503514619599448
"fst" 0.00120834934881395 0.00167314906636175
"fst" 0.000176803186180173 0.00038339928156465
"fst" 7.04982966729445e-07 2.76903855436183e-06
"dxysel" 1.0009575347877 0.998158928254595
"dxysel" 1.00080877460719 0.993461833142153
"dxysel" 0.999873583531145 0.983871613727125
"dxysel" 0.996734437898254 0.967605275753023
"dxysel" 0.989967008528875 0.944213035814684
"dxysel" 0.978865989993266 0.914953302149067
"dxysel" 0.963500581470409 0.882143753820736
"dxysel" 0.944555145174331 0.848056455751096
"dxysel" 0.922816364705268 0.814177761453023
"dxysel" 0.898966639274216 0.781126531208071
"dxysel" 0.873541481894554 0.748980824099864
"dxysel" 0.847058508188518 0.717627666167033
"dxysel" 0.819951206800682 0.686928266573831
"dxysel" 0.792579795385929 0.656692510252442
"dxysel" 0.765284365220932 0.62662981119596
"dxysel" 0.738062433455565 0.596517938205503
"dxysel" 0.71085585350596 0.566547262529323
"dxysel" 0.683979686250052 0.53740015007806
"dxysel" 0.657738943084775 0.509803833486219
"dxysel" 0.63208727512144 0.483953792086969
"dxysel" 0.606810253254825 0.459415859970718
"dxysel" 0.58180769348281 0.435538919776019
"dxysel" 0.557099670751739 0.411856885487696
"dxysel" 0.532687999919615 0.388159065303071
"dxysel" 0.508470477534294 0.364429144629393
"dxysel" 0.484320505567669 0.340857891073466
"dxysel" 0.46019712055195 0.317769032328451
"dxysel" 0.43593463468184 0.295360501821931
"dxysel" 0.411310987681928 0.273540386905819
"dxysel" 0.386371365876429 0.252062720894621
"dxysel" 0.361209037270153 0.230747784240373
"dxysel" 0.335753874799049 0.209507971666901
"dxysel" 0.309907262139652 0.188225813709082
"dxysel" 0.283649542942484 0.166738518048957
"dxysel" 0.256974138097175 0.145038375647422
"dxysel" 0.22986002016618 0.123492599542153
"dxysel" 0.202667905836196 0.102787507415672
"dxysel" 0.175882287092735 0.0835869138838926
"dxysel" 0.149739510026543 0.0662393967632601
"dxysel" 0.124339824075779 0.0508153025053024
"dxysel" 0.0997646411680375 0.0373747091127884
"dxysel" 0.0764870777418215 0.0261197983991704
"dxysel" 0.0553697338116587 0.0172621831774579
"dxysel" 0.0369958140407187 0.0107851403173308
"dxysel" 0.0220394819561005 0.00636854543793762
"dxysel" 0.011088923381961 0.00352346821971649
"dxysel" 0.00421994724364498 0.00177809578965399
"dxysel" 0.00103189506006386 0.00077089079830072
"dxysel" 0.000132381856420748 0.000242217340505262
"dxysel" 4.64165769088859e-07 2.38311543442858e-06
"ld" 1.00096416766064 0.999240095423496
"ld" 1.00083427142736 0.996361229550854
"ld" 0.999955422147922 0.990920213295827
"ld" 0.996807532955422 0.982401900635631
"ld" 0.989657530581206 0.9708393748698
"ld" 0.977795177737247 0.956517383710877
"ld" 0.961740655538296 0.939564308510295
"ld" 0.942412030687959 0.919842580055781
"ld" 0.920534633505143 0.897105635684903
"ld" 0.896566758474074 0.871167642093223
"ld" 0.871186167882773 0.842068860722678
"ld" 0.844862064826431 0.810277017636373
"ld" 0.817850334509148 0.776659306349639
"ld" 0.79044320007432 0.742052663367476
"ld" 0.762955881167359 0.706875359334693
"ld" 0.735746452191768 0.671339144121929
"ld" 0.709031583325305 0.635963812879912
"ld" 0.682907785149743 0.601507049349187
"ld" 0.657242915243482 0.56834778550377
"ld" 0.631913540977537 0.53630059604387
"ld" 0.607058470886071 0.505024628037353
"ld" 0.582502037813403 0.474255247864499
"ld" 0.558144691710073 0.443709623250486
"ld" 0.534169340483475 0.413158042922239
"ld" 0.510487039498752 0.382647915526703
"ld" 0.4868436052313 0.352504172887026
"ld" 0.463085710017848 0.323168694363251
"ld" 0.439121649709543 0.295054728181193
"ld" 0.414960384278491 0.268286357979823
"ld" 0.390431988013371 0.242485643367212
"ld" 0.365267020247808 0.217054076115671
"ld" 0.339453844284179 0.191764177576419
"ld" 0.31322318878943 0.166972198678703
"ld" 0.286675757813837 0.143276896070262
"ld" 0.259927204309412 0.121099247074827
"ld" 0.233021653198516 0.100582774727413
"ld" 0.205862708716317 0.0817578268849284
"ld" 0.178529638775637 0.0646962973829739
"ld" 0.151512451388136 0.049529944780053
"ld" 0.125388132826768 0.0364020925231381
"ld" 0.100367838283096 0.0254239509063417
"ld" 0.0766984606187996 0.016648465892612
"ld" 0.0549765038217357 0.0100465058423773
"ld" 0.0360882879550601 0.00546846087280895
"ld" 0.020833249695858 0.00261595324355258
"ld" 0.00988551627253249 0.00106654642254852
"ld" 0.00351515804772223 0.000357854961331678
"ld" 0.000810730189632041 9.44148093656771e-05
"ld" 9.55501488671287e-05 1.73123516169503e-05
"ld" 2.95136828180264e-07 1.04496728702869e-07
"nblocisel" 1.00095759912197 0.998453389244973
"nblocisel" 1.00080729793588 0.997665080536237
"nblocisel" 0.999862756125248 0.99589371625121
"nblocisel" 0.996594413511539 0.992460937080469
"nblocisel" 0.989301726278796 0.986645918289753
"nblocisel" 0.977268951405608 0.977909216168297
"nblocisel" 0.960963446214457 0.966078972684198
"nblocisel" 0.941219991888067 0.951393139636054
"nblocisel" 0.918937025031133 0.934389549338169
"nblocisel" 0.894858032897176 0.915729582296872
"nblocisel" 0.869583307432236 0.896050131826823
"nblocisel" 0.843580030725946 0.875852909070642
"nblocisel" 0.817010102133271 0.855399735138999
"nblocisel" 0.790208515931322 0.834647306569774
"nblocisel" 0.763289571844124 0.813312133559661
"nblocisel" 0.736476930249614 0.791062626886439
"nblocisel" 0.709994180392686 0.767712403156046
"nblocisel" 0.683955210367106 0.743305421785136
"nblocisel" 0.658403361260954 0.718094816600294
"nblocisel" 0.633350737782523 0.692458626435271
"nblocisel" 0.608876584503502 0.666773248484579
"nblocisel" 0.584832058882612 0.641281080467958
"nblocisel" 0.56111033380723 0.61600810839918
"nblocisel" 0.537481443461989 0.590773858947506
"nblocisel" 0.513635096198493 0.565302619981619
"nblocisel" 0.489519084715072 0.539386035534869
"nblocisel" 0.465173165719639 0.512996896998506
"nblocisel" 0.44075102578515 0.486308620491385
"nblocisel" 0.41625368035029 0.459645826834711
"nblocisel" 0.391547057727059 0.43337926649177
"nblocisel" 0.36655983137018 0.407785153718374
"nblocisel" 0.341242804952624 0.382936282323454
"nblocisel" 0.315454496311951 0.358673431396959
"nblocisel" 0.289116791085977 0.334646528181261
"nblocisel" 0.262437148133664 0.310410907211931
"nblocisel" 0.235719809687397 0.285563673794779
"nblocisel" 0.20904555113648 0.25987958911823
"nblocisel" 0.182460013686293 0.233379137409175
"nblocisel" 0.156002114438618 0.206291560800267
"nblocisel" 0.129812482002905 0.178960271512006
"nblocisel" 0.104325066329658 0.151792910914551
"nblocisel" 0.0800248330666559 0.125263280788384
"nblocisel" 0.0576495059118726 0.0998706713312222
"nblocisel" 0.0381371235028955 0.0760799160008611
"nblocisel" 0.0223381223842662 0.0544057782982666
"nblocisel" 0.0109162140727717 0.0355937417224982
"nblocisel" 0.00405887701274616 0.0205521521307651
"nblocisel" 0.000991540129263921 0.00987382038655379
"nblocisel" 0.000125412537143165 0.00335081084014422
"nblocisel" 4.24260478145844e-07 3.49377193268129e-05
