"metric" "x" "y"
"fst" 0.00458769791167744 7.42889685536897e-05
"fst" 0.00120834934881395 1.02776980306136e-05
"fst" 0.000176803186180173 9.60406963299799e-07
"fst" 7.04982966729445e-07 3.23466924062537e-09
"dxysel" 1.0009575347877 0.997501547881892
"dxysel" 1.00080877460719 0.997208788251886
"dxysel" 0.999873583531145 0.996496234338138
"dxysel" 0.996734437898254 0.99497861301408
"dxysel" 0.989967008528875 0.992115079951914
"dxysel" 0.978865989993266 0.987278458456075
"dxysel" 0.963500581470409 0.979871115045846
"dxysel" 0.944555145174331 0.969408834934134
"dxysel" 0.922816364705268 0.95552654575628
"dxysel" 0.898966639274216 0.937957183703357
"dxysel" 0.873541481894554 0.916581693305495
"dxysel" 0.847058508188518 0.891565105956715
"dxysel" 0.819951206800682 0.863448567052319
"dxysel" 0.792579795385929 0.833032617347028
"dxysel" 0.765284365220932 0.801084210566238
"dxysel" 0.738062433455565 0.768120823523147
"dxysel" 0.71085585350596 0.734422945600636
"dxysel" 0.683979686250052 0.700184691386594
"dxysel" 0.657738943084775 0.665661657782991
"dxysel" 0.63208727512144 0.631254686522054
"dxysel" 0.606810253254825 0.597485785857887
"dxysel" 0.58180769348281 0.564881656467521
"dxysel" 0.557099670751739 0.533897531805827
"dxysel" 0.532687999919615 0.5049512650577
"dxysel" 0.508470477534294 0.478430076410784
"dxysel" 0.484320505567669 0.454542183573499
"dxysel" 0.46019712055195 0.433137875672193
"dxysel" 0.43593463468184 0.413679254477277
"dxysel" 0.411310987681928 0.395338149212182
"dxysel" 0.386371365876429 0.377143021635445
"dxysel" 0.361209037270153 0.358223815936791
"dxysel" 0.335753874799049 0.338154217891412
"dxysel" 0.309907262139652 0.317109244247198
"dxysel" 0.283649542942484 0.295607931802455
"dxysel" 0.256974138097175 0.274078967130721
"dxysel" 0.22986002016618 0.25268720453665
"dxysel" 0.202667905836196 0.231466987706456
"dxysel" 0.175882287092735 0.210443548679631
"dxysel" 0.149739510026543 0.189576177585058
"dxysel" 0.124339824075779 0.168670786251278
"dxysel" 0.0997646411680375 0.147426489338026
"dxysel" 0.0764870777418215 0.125607675333704
"dxysel" 0.0553697338116587 0.103253182334774
"dxysel" 0.0369958140407187 0.0808361558078076
"dxysel" 0.0220394819561005 0.0592987089149849
"dxysel" 0.011088923381961 0.0399074255931898
"dxysel" 0.00421994724364498 0.0239065979136184
"dxysel" 0.00103189506006386 0.0120631484481273
"dxysel" 0.000132381856420748 0.0043492603733974
"dxysel" 4.64165769088859e-07 4.83860021024421e-05
"ld" 1.00096416766064 1.00095216316093
"ld" 1.00083427142736 1.00091756230492
"ld" 0.999955422147922 1.00079747170226
"ld" 0.996807532955422 1.00046517137704
"ld" 0.989657530581206 0.999693699289591
"ld" 0.977795177737247 0.998132098657173
"ld" 0.961740655538296 0.995299554986062
"ld" 0.942412030687959 0.990594060710042
"ld" 0.920534633505143 0.983342348032803
"ld" 0.896566758474074 0.972968167552389
"ld" 0.871186167882773 0.959245332926556
"ld" 0.844862064826431 0.942383947786128
"ld" 0.817850334509148 0.922746882577963
"ld" 0.79044320007432 0.900420174673117
"ld" 0.762955881167359 0.875104836903847
"ld" 0.735746452191768 0.846453713264359
"ld" 0.709031583325305 0.814523183003004
"ld" 0.682907785149743 0.779874887604503
"ld" 0.657242915243482 0.743331273872309
"ld" 0.631913540977537 0.705963619380632
"ld" 0.607058470886071 0.669163738059094
"ld" 0.582502037813403 0.634021060274508
"ld" 0.558144691710073 0.600428113147488
"ld" 0.534169340483475 0.567261002445845
"ld" 0.510487039498752 0.533647219461496
"ld" 0.4868436052313 0.499606083167622
"ld" 0.463085710017848 0.465470227117131
"ld" 0.439121649709543 0.431424026786478
"ld" 0.414960384278491 0.397695141354241
"ld" 0.390431988013371 0.364662042818327
"ld" 0.365267020247808 0.332605477060542
"ld" 0.339453844284179 0.301381680336357
"ld" 0.31322318878943 0.270126713857743
"ld" 0.286675757813837 0.237463590931841
"ld" 0.259927204309412 0.202746073058144
"ld" 0.233021653198516 0.1672004576514
"ld" 0.205862708716317 0.133255419275834
"ld" 0.178529638775637 0.102863601007652
"ld" 0.151512451388136 0.0768034523461729
"ld" 0.125388132826768 0.0550535224489515
"ld" 0.100367838283096 0.0374220540252293
"ld" 0.0766984606187996 0.0238745686725976
"ld" 0.0549765038217357 0.0142687747758869
"ld" 0.0360882879550601 0.00801212086277199
"ld" 0.020833249695858 0.00420756226933096
"ld" 0.00988551627253249 0.00201935803528887
"ld" 0.00351515804772223 0.000845192975866745
"ld" 0.000810730189632041 0.000286070724797406
"ld" 9.55501488671287e-05 6.64113525060412e-05
"ld" 2.95136828180264e-07 4.77076399139541e-07
"nblocisel" 1.00095759912197 0.999660535886111
"nblocisel" 1.00080729793588 0.998219354892268
"nblocisel" 0.999862756125248 0.995082783555172
"nblocisel" 0.996594413511539 0.989117901756132
"nblocisel" 0.989301726278796 0.978981446200318
"nblocisel" 0.977268951405608 0.963365103971585
"nblocisel" 0.960963446214457 0.94144945073677
"nblocisel" 0.941219991888067 0.913408007143219
"nblocisel" 0.918937025031133 0.880533919130849
"nblocisel" 0.894858032897176 0.844747502234413
"nblocisel" 0.869583307432236 0.807834622552386
"nblocisel" 0.843580030725946 0.770988205325275
"nblocisel" 0.817010102133271 0.734860985572616
"nblocisel" 0.790208515931322 0.699860887774348
"nblocisel" 0.763289571844124 0.666357848590978
"nblocisel" 0.736476930249614 0.63469009527345
"nblocisel" 0.709994180392686 0.605058057498103
"nblocisel" 0.683955210367106 0.577429596961073
"nblocisel" 0.658403361260954 0.551539917412622
"nblocisel" 0.633350737782523 0.527001201352109
"nblocisel" 0.608876584503502 0.503452699713349
"nblocisel" 0.584832058882612 0.480664614787086
"nblocisel" 0.56111033380723 0.458562678955045
"nblocisel" 0.537481443461989 0.437151495145196
"nblocisel" 0.513635096198493 0.416350321349966
"nblocisel" 0.489519084715072 0.395886115722603
"nblocisel" 0.465173165719639 0.375409240917976
"nblocisel" 0.44075102578515 0.354754014561523
"nblocisel" 0.41625368035029 0.334051576067705
"nblocisel" 0.391547057727059 0.313560633260869
"nblocisel" 0.36655983137018 0.293403316672862
"nblocisel" 0.341242804952624 0.273454190753516
"nblocisel" 0.315454496311951 0.253418044382051
"nblocisel" 0.289116791085977 0.232965582751535
"nblocisel" 0.262437148133664 0.211829418920494
"nblocisel" 0.235719809687397 0.189872610325355
"nblocisel" 0.20904555113648 0.167176604272006
"nblocisel" 0.182460013686293 0.144106576078311
"nblocisel" 0.156002114438618 0.121249753123887
"nblocisel" 0.129812482002905 0.0992389533094438
"nblocisel" 0.104325066329658 0.0786324880073127
"nblocisel" 0.0800248330666559 0.0599336207660263
"nblocisel" 0.0576495059118726 0.0436163412322959
"nblocisel" 0.0381371235028955 0.030039449117751
"nblocisel" 0.0223381223842662 0.0193412000627547
"nblocisel" 0.0109162140727717 0.0114274094325978
"nblocisel" 0.00405887701274616 0.0060177769170405
"nblocisel" 0.000991540129263921 0.00267696190776334
"nblocisel" 0.000125412537143165 0.000857284923341957
"nblocisel" 4.24260478145844e-07 8.60950294815652e-06
